,recom,times
106,0.04999999999999982,18
107,-0.010000000000000231,24
108,2.63,42
109,0.74,31
110,-0.030000000000000027,26
111,2.4299999999999997,21
112,2.46,18
113,2.67,38
114,2.7499999999999996,30
115,2.44,20
116,2.84,21
117,2.7199999999999998,33
118,2.85,20
119,2.5599999999999996,49
120,2.67,38
121,-0.81,22
122,2.8,25
123,2.8099999999999996,24
124,-0.6599999999999999,7
125,2.77,28
126,2.4299999999999997,21
127,2.3299999999999996,31
128,2.3,34
129,2.82,23
130,2.29,76
131,2.6599999999999997,39
132,2.42,63
133,2.65,40
134,-1.05,5
135,-1.02,2
136,0.6699999999999999,38
137,2.5699999999999994,48
138,2.75,30
139,-0.3900000000000001,21
140,-1.14,14
141,2.36,28
142,2.85,20
143,2.7699999999999996,28
144,2.72,33
145,2.8200000000000003,23
146,2.5,55
147,2.82,23
148,2.3999999999999995,24
149,2.38,26
150,2.78,27
151,2.6399999999999997,41
152,2.8,25
153,2.86,19
154,-1.1199999999999999,12
155,2.2699999999999996,37
156,2.79,26
157,2.7199999999999998,33
158,2.75,30
159,2.76,29
160,2.82,23
161,2.7800000000000002,27
162,2.8099999999999996,24
163,1.5899999999999999,23
164,2.8499999999999996,20
165,2.84,21
166,2.8000000000000003,25
167,2.4699999999999998,17
168,2.4299999999999997,21
169,2.8099999999999996,24
170,2.71,34
171,2.6499999999999995,40
172,2.8100000000000005,24
173,2.87,18
174,2.84,21
175,2.4799999999999995,57
176,2.4899999999999998,15
177,2.77,28
178,2.46,59
179,2.0300000000000002,20
180,2.81,24
181,2.8099999999999996,24
182,2.81,24
183,2.76,29
184,2.8000000000000003,25
185,2.85,20
186,2.6,45
187,2.4499999999999997,60
188,2.46,18
189,2.85,20
190,2.0700000000000003,16
191,2.79,26
192,2.7199999999999998,33
193,2.01,22
194,2.3899999999999997,25
195,2.1099999999999994,94
196,2.8400000000000003,21
197,2.82,23
198,2.8599999999999994,19
199,2.7,35
200,2.8699999999999997,18
201,2.7899999999999996,26
202,2.84,21
203,2.32,32
204,2.75,30
205,2.83,22
206,2.85,20
207,2.83,22
208,2.75,30
209,2.81,24
210,2.67,38
211,2.86,19
212,2.8,25
213,2.7699999999999996,28
214,2.6399999999999997,41
215,2.8299999999999996,22
216,2.84,21
217,2.41,64
218,2.34,30
219,2.85,20
220,2.7899999999999996,26
221,2.77,28
222,2.85,20
223,2.8400000000000003,21
224,2.67,38
225,2.8,25
226,2.84,21
227,2.3899999999999997,25
228,2.8,25
229,2.86,19
230,2.86,19
231,2.88,17
232,2.8099999999999996,24
233,2.7699999999999996,28
234,2.7799999999999994,27
235,2.46,18
236,2.12,11
237,2.83,22
238,2.71,34
239,2.8200000000000003,23
240,2.82,23
241,2.8,25
242,2.83,22
243,2.4899999999999998,15
244,2.6999999999999997,35
245,2.84,21
246,2.86,19
247,2.83,22
248,2.42,22
249,2.28,36
250,2.8699999999999997,18
251,2.76,29
252,2.78,27
253,2.83,22
254,2.42,22
255,2.4,24
256,2.8299999999999996,22
257,2.8400000000000003,21
258,2.8499999999999996,20
259,2.8200000000000003,23
260,2.88,17
261,2.8200000000000003,23
262,2.7899999999999996,26
263,2.5,14
264,2.7199999999999998,33
265,2.8099999999999996,24
266,2.84,21
267,1.8499999999999996,120
268,2.46,59
269,2.7199999999999998,33
270,2.2299999999999995,41
271,2.7800000000000002,27
272,2.84,21
273,2.1999999999999997,44
274,2.81,24
275,2.84,21
276,2.8099999999999996,24
277,2.8499999999999996,20
278,2.82,23
279,2.63,42
280,2.77,28
281,2.3599999999999994,28
282,-1.02,2
283,2.81,24
284,2.85,20
285,2.8099999999999996,24
286,2.76,29
287,2.83,22
288,2.55,50
289,2.84,21
290,2.7399999999999998,31
291,2.8,25
292,2.87,18
293,2.8400000000000003,21
294,2.84,21
295,2.04,19
296,2.07,16
297,2.48,16
298,2.8499999999999996,20
299,2.65,40
300,2.75,30
301,2.4699999999999998,58
302,2.7699999999999996,28
303,2.8299999999999996,22
304,2.88,17
305,2.83,22
306,2.8599999999999994,19
307,2.65,40
308,2.84,21
309,2.83,22
310,2.55,50
311,2.79,26
312,2.84,21
313,2.79,26
314,2.45,19
315,2.7299999999999995,32
316,2.5199999999999996,53
317,2.84,21
318,2.11,53
319,2.7799999999999994,27
320,2.84,21
321,2.85,20
322,2.8100000000000005,24
323,1.9899999999999998,65
324,2.83,22
325,2.8499999999999996,20
326,2.8,25
327,2.3899999999999997,25
328,2.82,23
329,2.86,19
330,2.62,43
331,2.88,17
332,2.8499999999999996,20
333,2.61,44
334,2.8,25
335,2.82,23
336,2.8299999999999996,22
337,2.84,21
338,2.7899999999999996,26
339,2.8499999999999996,20
340,2.83,22
341,2.85,20
342,2.43,21
343,2.7399999999999993,31
344,2.4499999999999997,19
345,2.78,27
346,2.86,19
347,2.79,26
348,2.84,21
349,2.75,30
350,2.3299999999999996,72
