,recom,times
316,2.8499999999999996,20
317,2.75,30
318,0.41000000000000014,23
319,2.79,26
320,2.3200000000000003,32
321,2.46,18
322,2.8,25
323,2.75,30
324,2.8199999999999994,23
325,2.8200000000000003,23
326,2.8499999999999996,20
327,2.8199999999999994,23
328,2.8599999999999994,19
329,2.8,25
330,2.69,36
331,2.5399999999999996,51
332,2.83,22
333,2.82,23
334,2.86,19
335,2.06,17
336,2.8100000000000005,24
337,2.7699999999999996,28
338,2.87,18
339,2.8099999999999996,24
340,2.82,23
341,2.8099999999999996,24
342,2.45,19
343,2.8200000000000003,23
344,2.86,19
345,2.8699999999999997,18
346,2.83,22
347,2.82,23
348,2.83,22
349,2.83,22
350,2.8499999999999996,20
