,recom,times
326,2.78,27
327,2.8599999999999994,19
328,2.78,27
329,2.77,28
330,2.8499999999999996,20
331,2.5399999999999996,51
332,2.8499999999999996,20
333,2.86,19
334,2.8699999999999997,18
335,2.83,22
336,2.7899999999999996,26
337,2.8299999999999996,22
338,2.84,21
339,2.3,75
340,2.8699999999999997,18
341,2.8499999999999996,20
342,2.76,29
343,2.81,24
344,2.34,30
345,2.8,25
346,2.8099999999999996,24
347,2.57,48
348,2.71,34
349,2.8,25
350,2.83,22
